[2026-05-14 07:00:01.736] [37016433] [INFO] [L3701643301T20260514070001736R18324] [数据交互|收到MTC前端服务数据] |MTC入口交易请求: {"filename":"LS_MTC_ENTRY_REQ_3701643301_20260514070001480.json","bizContent":"{\"axleCount\":2,\"axleInfo\":\"\",\"axleType\":\"\",\"certNo\":\"\",\"costTime\":0,\"cpcMFEF01\":\"c9bdb6ab370100013701017200654013012025121720351217ffffffffff\",\"cpcMFEF02\":\"64000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000\",\"identifyVehicleId\":\"\",\"laneType\":1,\"limitWeight\":0,\"mediaNo\":\"3701017200654013\",\"mediaType\":2,\"msgId\":\"37016433012026051407002611\",\"noCPCTransFlag\":0,\"openId\":\"\",\"orderId\":\"\",\"picId\":\"\",\"plateColor\":0,\"plateNum\":\"鲁BC79Y9\",\"shiftNo\":4,\"spare1\":\"\",\"spare2\":\"\",\"spare3\":\"\",\"spare4\":1,\"spare5\":\"\",\"specialSwitch\":\"\",\"specialType\":\"\",\"specialValue\":\"\",\"station\":0,\"tollLaneHex\":\"3701643301\",\"totalWeight\":0,\"userId\":\"500302051\",\"vId\":\"3701643301202605140700011267\",\"vehicleClass\":0,\"vehicleType\":1,\"weightId\":\"\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:00:01"}
[2026-05-14 07:28:12.890] [37016433] [INFO] [L3701643302T20260514072743558R18354] [数据交互|收到MTC前端服务数据] |MTC交易确认请求: {"filename":"LS_MTC_CONFIRM_REQ_3701643302_REQ_20260514072812646.json","bizContent":"{\"CPUTerminalTransNo\":\"\",\"algorithmIdentifier\":0,\"appointId\":\"\",\"buyerId\":\"\",\"cardBalance\":\"\",\"cardCost\":0,\"etcPayType\":0,\"freeType\":0,\"invoiceNo\":\"\",\"invoiceStatus\":0,\"laneSpInfo\":\"\",\"laneTransTime\":8244,\"laneType\":1,\"msgId\":\"37016433022026051407005859\",\"payNo\":\"\",\"payType\":0,\"psamId\":\"\",\"psamTerminalNo\":\"\",\"psamTerminalTransNo\":\"\",\"shiftNo\":4,\"specialType\":\"\",\"station\":0,\"tac\":\"\",\"tollLaneHex\":\"3701643302\",\"tradeId\":\"G001537005003010100202026051407274324\",\"tradeStatus\":1,\"transFee\":0,\"transOrderNum\":\"\",\"transTime\":\"\",\"userId\":\"500302051\",\"vId\":\"3701643302202605140727432853\",\"vehicleId\":\"鲁UM0372_1\"}\n","sign":"cvicse","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:28:12"}
[2026-05-14 07:28:12.893] [37016433] [INFO] [L3701643302T20260514072743558R18354] [3501016200997877] [处理流程|有效性判断] |鲁UM0372_1已完成小班汇总,班次为G0015370050030101002020260514061321500302051
[2026-05-14 07:28:12.894] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Push/Cvicse/SummaryData】：{"badInvNum":0,"cashIndemnity":0,"cpcCnt":15,"curHolidayMotorCadeVcnt":0,"curMotorCadeVcnt":0,"damCardCnt":0,"endTime":"2026-05-14 12:00:00","etcCardCnt":9,"etcFee":0,"inductCnt":24,"invEndNo":"0","invNum":0,"invStartNo":"1","laneId":"02","laneStatus":"1","msgId":"37016433022026051407195383","operId":"500302051","operName":"孙怡雪","papCnt":0,"pushTime":"2026-05-14T07:28:12","shiftCode":4,"shiftName":"第一班","shiftTime":"2026-05-14 12:00:00","startTime":"2026-05-14 06:13:21","thirdIndemnity":0,"thirdPayFee":0,"totalHolidayMotorCadeVCnt":0,"totalMotorCadeVCnt":0,"totalPayFee":0,"vCnt":24,"workDate":"2026-05-14 00:00:00"}
[2026-05-14 07:28:12.894] [37016433] [ERROR] [L3701643302T20260514072743558R18354] [数据交互|发送消息服务数据] |MQTT加密前数据[E/37/035/035/37016433/3701643302/Push/StationTransData]：{"discountfee":null,"enTollStationName":"山东王台站","fee":null,"feeVehicleId":"鲁UM0372_1","feeVehicleType":22,"isEtcFlag":0,"msgId":"37016433022026051407195384","payFee":null,"payType":null,"sendTime":"2026-05-14T07:28:12","spare1":null,"spare2":null,"spare3":null,"specialType":null,"tollLaneHex":"3701643302","tradeId":"G001537005003010100202026051407274324","transStatus":0,"transTime":"2026-05-14T07:27:43"}
[2026-05-14 07:28:12.894] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Push/StationTransData】：25xDroxwQC8YUr/t+eWsOrijDwCn72iPzoouPcSSUjhsVB2+rnhUtBxAO1eBwtfKIJTLBke3deHqxFAxAUW78kAjNt2lVw5JHJuwGVXLUXbxI7jiQpu/YuXuia/p1PzZgHeVhs5ppkIxa5l9UydlmRlYHbkvBTH4y5gGIww+KT9cDa6z28pM7yENLHwF7XANupCER6CbD0qAbJW3TY5GsBCFvTDv7wQztr3j61lODtWnm2/t0h2S2kt4jn1KSfxk5c5h8MwUNhnJZcRokgHpaqqmf50mS9xVM3O7z1VkirSzlQugpbsW0dXX5mE8IU4UeB8KeKBMhekdMjcGypy3C09TtEfIc+n7MJcFYtOQA60ktE2XTTKa1A3UXJwrmVhU9Sr5PpynS/f3Gif9I6GMu82fd+iGjE19vHrY+PvixvxWbLfaYAACWOYJlutg5LvrrhX3F0cGmKalJykZ8Qkadggdl+9GctaCEaOdQW/iLvHOe1CZGxEa43LLkQ2dWQdZ2r3adhUaHFKy59cT3v+Zvd0LpmGers80+CLj93XyDTd9LXcSLY+xm8Q1fO83YmNX30mV8sZzKOJudb+XJtnc7Q==
[2026-05-14 07:28:12.895] [37016433] [INFO] [L3701643302T20260514072743558R18354] [3501016200997877] [处理流程|流水生成] |完整tolling保存redis成功, key:WASTE_CPC_ENWASTE_SUCCESS_G00153700500301010020_20260514072743_鲁UM0372_1, value:{"axleInfo":{"axleFlag":1,"axleNum":"20260514060018","axleTime":"2026-05-14T06:44:37","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"22","msgId":"37016433022026051407299726","picId":null,"plateColor":1,"plateNum":"鲁UM0372","pushTime":"2026-05-14T07:27:36","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000012","vehicleColor":0,"vehicleHeigth":2600,"vehicleLength":8094,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":15,"vehicleWheelBase":"4439","vehicleWidth":1880},"basicInformation":{"createDate":1778714863558,"gbLaneId":"G00153700500301010020","gbStationId":"G0015370050030","laneHex":"3701643302","laneId":"02","laneType":"01","laneTypeIdentification":7,"paraVer":"920002601230197000760511011300021011401010002604070123000260403018000026040701420007051403077000260407019300026012301900002026051465000705140888900026050902240002412060120000241206017000026051430670002605143078000260407012500010061502860002605136566000260514301700066000800","preParaVer":"89000260515011700066000800","rampLaneIds":null,"roadCode":null,"stationHex":"37016433","stationId":"500303","stationName":"山东王台站","underGantryHex":"3C730C","underGantryId":"G001537005000910010"},"billingFeeInfo":{"billingEnReq":{"cPUCardId":null,"cPUNetID":"0","cPUVersion":null,"cPUcardType":0,"curPassTime":"2026-05-14T07:27:43","curTollGantry":"G001537005000910010","enAxleCount":2,"enTollStationHex":"37016433","enVehicleType":22,"feeSumLocal":null,"issuerId":"0","laneType":1,"mediaType":2,"msgId":"37016433022026051407195373","oBUSN":null,"obuPermittedTowWeight":18000,"spare1":null,"spare2":null,"spare3":null,"spare4":"02","spare5":null,"totalWeight":17980,"vehicleClass":0,"vehicleId":"鲁UM0372_1","vehicleSign":255,"vehicleUserType":0},"billingEnRes":{"calCostTime":1,"code":"0","codeInfo":"计费成功","discountFee":0,"discountFeeGroup":"0","feeCalcSpecials":"0","feeGroup":"0","feeInfo1":"G:G001537005000910010|T:2026-05-14T07:27:43|ES:37016433|ET:2026-05-14T07:27:43|LG:000000|LT:2026-05-14T07:27:43|TT:2|PH:C2B3554D3033373200000000|PC:1|VT:22|EVT:22|EAC:2|TW:0|VSF:255|BH:|PSL:0|RSL:0|VC:0|MV:20241216006|PV:20260509002|vc:0|vt:22|ac:2|ad:0|R:0,201,0=,0:0 ECODE:0x40000","feeInfo2":"0","feeInfo3":"3C730C","feeLogMsg":null,"feeMileage":0,"feeProvSumLocal":0,"feeSpare1":0,"feeSpare2":0,"feeSpare3":"","feeVehicleType":22,"fitProvFlag":0,"gantryPassHexFit":"","gantryPassNumFit":0,"msgId":"37016433022026051407195373","paramVersion":"3720260509002","pathFitFlag":0,"payFee":0,"payFeeGroup":"0","provMinFee":"","rateVersion":"3720260509002|3720260509002","realFee":0,"receiveTime":"2026-05-14T07:27:43","spcRateVersion":"000000","tollIntervalIDs":"G001537005000910"},"billingExReq":{"cPCEF01":null,"cPCEF02":null,"cPCEF04":null,"cPCMFEF01":null,"cPCMFEF02":null,"cPUCardType":null,"cPUVersion":null,"eTCCARD0002":null,"eTCCARD0015":null,"eTCCARD0019":null,"enAxleCount":null,"enStationHex":null,"enStationId":null,"enTime":null,"enTollLaneId":null,"enVehicleType":null,"exAxleCount":null,"exStationHex":null,"exStationId":null,"exTime":null,"exTollLaneId":null,"exVehicleType":null,"isDiscount":null,"issuerId":null,"mediaNo":null,"mediaType":null,"msgId":null,"oBUEF01":null,"oBUEF04":null,"passId":null,"pathInfo":null,"pathInfoEdited":null,"payType":null,"preBalance":null,"spare1":null,"spare2":null,"spare3":null,"spare4":null,"spare5":null,"specialType":null,"specialValue":null,"transPayType":null,"uTurn":null,"validShortFee":null,"vehicleClass":null,"vehicleId":null,"vehicleSign":null,"vehicleUserType":null},"billingExRes":{"billingVehicleType":null,"calCostTime":null,"checkCode":null,"code":null,"codeInfo":null,"cpcFeeInfo":null,"diffFeeInfo":null,"diffInfo":null,"diffState":null,"diffTotalDiscountFee":null,"diffTotalPayFee":null,"diffTotalRealFee":null,"discountType":null,"etcFeeInfo":null,"exitFeeType":null,"lanespinfo":null,"miniFeeInfo":null,"msgId":null,"onlineFeeInfo":null,"openFeeInfo":null,"originFee":null,"paraVer":null,"preParaVer":null,"provinceDiscountFee":null,"rateVersion":null,"receiveTime":null,"spcRateVersion":null,"specialType":null}},"mediaInfo":{"antennaSignalAll":{"b2ErrorCode":null,"b2Hex":null,"b2Seq":null,"b2TimeStamp":null,"b4ErrorCode":null,"b4Hex":null,"b4Seq":null,"b4TimeStamp":null,"b5ErrorCode":null,"b5Hex":null,"b5Seq":null,"b5TimeStamp":null,"b7ErrorCode":null,"b7Hex":null,"b7Seq":null,"b7TimeStamp":null,"b9ErrorCode":null,"b9Hex":null,"b9Seq":null,"b9TimeStamp":null,"c1OfB2TimeStamp":null,"c1OfB5TimeStamp":null,"c1OfB9TimeStamp":null,"c6Hex":null,"c6TimeStamp":null,"c8Hex":null,"c8TimeStamp":null,"c9Hex":null,"c9TimeStamp":null,"currentBX":null,"deviceIndex":null,"isB5OverTime":false,"isB7OverTime":false,"isNewSearch":false,"stopFlag":false,"writeProcess":false},"cpcMediaInfo":{"cpcMfef01":{"cpcId":"3501016200997877","dateofExpire":"20291111","dateofIssue":"20191111","issuerIdentifier":"福建35010001","other":"FFFFFFFFFF","verNo":"01"},"cpcMfef02":{"bWorkStatus":"00","battery":"100","other":null},"cpcdf01ef01info":{"bLaneId":null,"bNetWorkId":null,"bPassStatus":null,"bShiftId":null,"bStaId":null,"bVehClass":null,"bVehPassState":null,"bVehWeight":null,"bVexAxis":null,"bWorkStatus":null,"dwLimitWeight":null,"dwPassTime":null,"opId":null,"other":null,"plateColor":null,"vehPlate":null,"vehType":null},"cpcdf01ef02info":{"crGantrycount":0,"crStaionsInfo":null,"distinceSum":null,"gantryCount":null,"gantryId":null,"lastGantryNO":null,"lastPayfee":null,"lastTranstime":null,"lastdistance":null,"moneySum":null,"provinceCount":null,"spare":null,"transtime":null},"cpcdf01ef04info":{"spare":null,"trafficMoneyInfoList":null}},"etcMediaInfo":{"cardRestMoney":null,"etc0015":{"cardDateOfExpire":null,"cardDateOfIssue":null,"cardDivFactor":null,"cardNetId":null,"cardType":null,"cardVer":null,"cpuId":null,"etc0015Hex":null,"issuerIdentifier":null,"spare":null,"userType":null,"vehClass":null,"vlp":null,"vlpc":null},"etc0019":{"bAppLockFlag":null,"bCompoundAppType":null,"bLaneId":null,"bNetWorkId":null,"bPassStatus":null,"bRecLen":null,"bStaId":null,"bVehClass":null,"bVehPassState":null,"bVehPlateColor":null,"bVehWeight":null,"bVexAxis":null,"bWireCode":null,"dwFeeCardCount":null,"dwPassTime":null,"dwWireTime":null,"etc0019Hex":null,"szVehPlate":null},"etcef01":{"etcef01Hex":null,"vehicleAxle":null,"vehicleAxleDis":null,"vehicleClass":null,"vehicleDes":null,"vehicleEngineNumber":null,"vehicleLicencePlateColor":null,"vehicleLicencePlateNumber":null,"vehicleSeatNum":null,"vehicleSize":null,"vehicleSize_h":null,"vehicleSize_l":null,"vehicleSize_w":null,"vehicleTires":null,"vehicleUserType":null},"etcef04Info":{"bAppLockFlag":null,"bCompoundAppType":null,"bLaneId":null,"bNetWorkId":null,"bPassStatus":null,"bRecLen":null,"bStaId":null,"bVehClass":null,"bVehPassState":null,"bVehPlateColor":null,"bVehWeight":null,"bVexAxis":null,"bWireCode":null,"cardNetId":null,"cardType":null,"cardVer":null,"cpuId":null,"dealCnt":null,"dwPassTime":null,"dwWireTime":null,"etcef04InfoHex":null,"issuerIdentifier":null,"localProvDealCnt":null,"localProvEntry":null,"localProvFee":null,"localProvTotalFee":null,"obuErrCnt":null,"proCnt":null,"szVehPlate":null,"tollDistance":null,"totalFee":null,"totalMoney":null,"userType":null,"verifyCode":null},"obuInfo":{"contractType":null,"contractVersion":null,"data":null,"dateofExpire":null,"dateofIssue":null,"equitmentCV":null,"issuerIdentifier":null,"nMark":null,"obuId":null,"obuStatus":null,"positionStatus":null,"serialNumber":null,"xPosition":null,"yPosition":null},"splitInformation":{"crc":null,"eF04Info2":null},"tradingInformation":{"algoId":null,"cardBalance":null,"icCPayserial":null,"keyVersion":null,"psamNo":null,"psamTransSerial":null,"tac":null,"transTime":null,"transType":null}},"frontEndInfo":{"axleCount":2,"ciphertext":null,"emeCarType":null,"invoiceStatus":null,"keyPressInfo":null,"monitor":null,"monitorName":null,"monitorTime":null,"stationGBId":null,"stationHex":null,"stationName":null,"totalWeight":0,"transTime":"2026-05-14 07:27:43","vehicleClass":0,"vehicleType":22,"vlp":"鲁UM0372","vlpc":1},"mediaNo":"3501016200997877","mediaType":2,"transType":"2"},"mediaWriteBack":{"cpcWriteInfo":{"df01Ef01":"16C2B3554D30333732000000000137016433026A0508EF010100E300D204020000463C004650FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF","df01Ef02":"01010000000000000000006A0508EF3C730C6A0508EF000000000000013C730CFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF","df01Ef04":"37010000000000000000006A0508EF3C730C6A0508EF00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF"},"etcWriteInfo":{"consumeMoney":null}},"payInfo":{"identifyId":null,"payCode":null,"payFlag":null,"payOrderNum":null,"payTime":null,"payType":null,"transOrderNum":null},"processInfo":{"MorningBusFlag":false,"OverWeightInterceptList":false,"SCVIPTransFlag":false,"allVehBlackFlag":false,"appointId":null,"areaVehBlackFlag":false,"areaVehGreyFlag":true,"billingFlag":true,"breakType":"1","breakWaste":false,"cardCost":null,"confirmTradeFlag":false,"containerFlag":false,"debitListFlag":false,"emeListFlag":false,"emeVlpFlag":false,"enBalanceWaste":false,"enStation":"500303","enStationHex":"37016433","enStationName":"王台","enTollLane":"02","enTollLaneId":"G00153700500301010020","enTollLanehex":"3701643302","enTollStationId":"G0015370050030","enWaste":false,"enWay":null,"exBalanceWaste":false,"exTransTruck":false,"exWaste":false,"feeIndicatorRemark":null,"gantryWaste":false,"gantryWasteId":"G0015370050009100102026051407020530","gbCardFlag":false,"gbObuFlag":false,"greenTrafficFlag":false,"harversterFlag":false,"heavyTransFlag":false,"heavyTransInfo":null,"holidayVehicleFlag":false,"invSerialNum":null,"laneSpInfo":"48|29","matchingVlp":null,"militaryFlag":false,"morningBusFlag":false,"noCPCFlag":false,"noCPCOpenId":null,"noCPCOrderId":null,"obuEf04Status":null,"overWeightInterceptList":false,"passId":"020000350101620099787720260514072743","passLogId":"L3701643302T20260514072743558R18354","phoneSource":null,"phoneUserId":null,"proVehClass":"1","provinceCount":null,"reTrade":false,"reTradeCard":false,"releaseTac":false,"repayOrderNumGroup":null,"repayReason":null,"reverseTransType":null,"rsuType":null,"sCVIPTransFlag":false,"scEnRampWasteFlag":false,"scOverWeightCheckType":null,"scOverWeightGantryHex":null,"sourcePassId":null,"spare1":"4|","specialCase":"1006","specialInfo":"303|314|139|","specialType":null,"threeVehicleFlag":false,"tradeFlag":1,"tradeHandset":false,"tradeRamp":false,"tradeStatus":null,"trailerFlag":false,"vId":"3701643302202605140727432853","validFlag":false,"vehWhiteFlag":false,"vehicleSign":null,"wasteId":"G001537005003010100202026051407274324","whiteCarFlag":false,"whiteCarNameListInfo":null},"shiftInfo":{"batchNum":"G0015370050030101002020260514061321500302051","bl_Center":"50","bl_SubCenter":"5003","hourBatchNum":"2026051407","operId":"500302051","operName":"孙怡雪","shifEndTime":1778731200000,"shifStartTime":1778710401000,"shift":"04","shiftFinishFlag":false,"vehNum":24,"wasteNum":"24","workDate":"2026-05-14 00:00:00"},"vehTypeData":{"axisInfo":null,"axleCount":null,"saveTime":null,"seatCount":null,"vehicleClass":null,"vehicleType":null},"vlprInfo":{"faceFeatureCode":null,"msgId":null,"picFlag":null,"picId":null,"picTime":null,"plateColor":null,"plateNum":null,"pushTime":null,"reliability":null,"vehFeatureCode":null,"vehicleColor":null,"vehicleModel":null,"vehicleSpeed":null,"vprNo":null},"weightData":{"axleCount":2,"axleType":"12","bulkCertNo":"","bulkOrderHeight":0,"bulkOrderLength":0,"bulkOrderWeight":0,"bulkOrderWidth":0,"checkTime":"2026-05-14T07:27:22","dataId":"473030313533373030353030333032303030303030303030313437313830","enWeightSource":0,"height":2740,"imageUrl":"","isAllowPass":1,"isBulkVehicle":2,"length":7820,"limitWeight":18000,"limitedHeight":0,"limitedLength":0,"limitedWidth":0,"overLimitType":0,"overRate":0.0,"overWeight":0,"speed":15,"vehicleId":"鲁UM0372_1","vehicleType":0,"wasteId":"473030313533373030353030333032303030303030303030313437313830","weight":17980,"weightInfo":"鲁UM0372|1|0|2|Thu May 14 07:27:22 GMT+08:00 2026|17980|18000|0|0.0||1|473030313533373030353030333032303030303030303030313437313830|2|||7820|2360|2740|||","width":2360}}
[2026-05-14 07:28:12.896] [37016433] [INFO] [L3701643302T20260514072743558R18354] [ ] [处理流程|交易结果] |CPC卡交易耗时：8244ms
[2026-05-14 07:28:12.896] [37016433] [INFO] [L0000000000T20260423154157870R00002] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Push/Cvicse/WasteData】：{"axleType":"12","cardId":"3501016200997877","cardType":null,"enTime":"2026-05-14T07:27:43","enTollStationName":"山东王台站","exitFeeType":null,"fee":0,"feeVehicleId":"鲁UM0372_1","feeVehicleType":22,"laneId":"G00153700500301010020","mediaType":2,"msgId":"37016433022026051407195385","obuId":null,"overRate":"0.0","payFee":0,"payType":null,"sendTime":"2026-05-14T07:28:12","specialType":"303|314|139","transStatus":0,"transTime":"2026-05-14T07:27:43","vehicleClass":0,"vehicleSign":"0xff","weight":17980}
[2026-05-14 07:28:12.897] [37016433] [INFO] [L3701643302T20260514072743558R18354] [ ] [处理流程|车辆交易数据处理] |交易确认请求完成
[2026-05-14 07:28:12.897] [37016433] [INFO] [L3701643302T20260514072743558R18354] [数据交互|发送名单服务数据] |入口治超数据回写, 请求内容: {"filename":"REWRITE_ENWEIGHDATA_REQ_3701643302_20260514072812896.json","auth":"cvicse","bizContent":"{\"enTollLaneId\":\"02\",\"limitWeight\":18000,\"enStationName\":\"山东王台站\",\"dataId\":\"473030313533373030353030333032303030303030303030313437313830\",\"axleCount\":2,\"passId\":\"020000350101620099787720260514072743\",\"totalWeight\":17980,\"msgId\":\"37016433022026051407195386\",\"isBulkVehicle\":2,\"vehicleId\":\"鲁UM0372_1\",\"enStationId\":\"500303\",\"vehicleType\":22}","sign":"NONE","signType":"NONE","version":"2.0","encryptType":"NONE","timestamp":"2026-05-14T07:28:12"}
[2026-05-14 07:28:12.897] [37016433] [INFO] [L3701643302T20260514072743558R18354] [数据交互|发送MTC前端服务数据] |MTC交易确认响应: {"sign":"cvicse","bizContent":"{\"receiveTime\":\"2026-05-14T07:28:12\",\"vId\":\"3701643302202605140727432853\",\"specialType\":\"303|314|139\",\"code\":0,\"codeInfo\":\"操作成功\",\"msgId\":\"37016433022026051407005859\",\"tradeId\":\"G001537005003010100202026051407274324\"}","statusCode":0,"errorMsg":"操作完成，生成入口CPC成功流水"}
[2026-05-14 07:28:12.902] [37016433] [INFO] [L3701643302T20260514072743558R18354] [数据交互|收到名单服务数据] |入口治超数据回写, 响应内容: {"filename":"REWRITE_ENWEIGHDATA_RES_3701643302_20260514072812903.json","bizContent":"{\"code\":\"0\",\"codeInfo\":\"发送E6成功\",\"receiveTime\":\"2026-05-14T07:28:12.903\",\"msgId\":\"37016433022026051407195386\"}","sign":"NONE","errorMsg":"成功","statusCode":0}
[2026-05-14 07:28:15.258] [37016433] [INFO] [数据交互|收到消息服务数据] |收到消息：主题【E/37/035/035/37016433/3701643302/Push/DevInfo/Axle】,QOS 【0】, 内容:{"axleFlag":1,"axleNum":"20260514060020","axleTime":"2026-05-14T06:45:07","dangerousGoods":0,"faceFeatureCode":"0000","identifyType":"12","msgId":"37016433022026051407299752","picId":null,"plateColor":1,"plateNum":"鲁US1713","pushTime":"2026-05-14T07:28:15","reliability":100,"vehFeatureCode":"0000","vehicleAxleCount":2,"vehicleAxleInfo":"000012","vehicleColor":0,"vehicleHeigth":2780,"vehicleLength":9055,"vehicleModel":"0000","vehicleSpecial":0,"vehicleSpeed":6,"vehicleWheelBase":"4762","vehicleWidth":1840}
[2026-05-14 07:28:15.258] [37016433] [INFO] [L3701643302T20260514072743558R18354] [ ] [处理流程|车辆交易数据处理] |鲁US1713_1车轴型识别数据保存成功
[2026-05-14 07:28:15.258] [37016433] [INFO] [数据交互|发送消息服务数据] |发布【E/37/035/035/37016433/3701643302/Reply/DevInfo/Axle】：{"code":"1","codeInfo":"","msgId":"","receiveTime":"2026-05-14T07:28:15"}
